Time (s),Desal - Coolant mass flow rate (kg/h),Desal - Hot feedwater inlet temperature (°C),Desal - Hot feedwater outlet temperature (°C),Desal - Cold feedwater inlet temperature (°C),Desal - Cold feedwater outlet temperature (°C),Desal - Feed membrane temperature (°C),Desal - Membrane gap temperature (°C),Desal - Gap film boundary temperature (°C),Desal - Film wall temperature (°C),Desal - Coolant wall temperature (°C),Desal - Hot feedwater inlet salinity (wt%),Desal - Hot feedwater outlet salinity (wt%),Desal - Cold feedwater inlet salinity (wt%),Desal - Mass flux (kg/m²h),Desal - Distilled water production rate (kg/h),Desal - Total heat flux (W/m²),Desal - Total heat transfer rate (W),Desal - Vapor heat flux (W/m²),Desal - Vapor heat transfer rate (W),Desal - Gain-output ratio (GOR),Desal - Thermal efficiency,Desal - Hot feedwater outlet mass flow rate (kg/h),Desal - Total water produced (kg),FeedTank - Feedwater inlet mass flow rate (kg/h),FeedTank - Brackish water inlet flow rate (kg/h),FeedTank - Feedwater outlet mass flow rate (kg/h),FeedTank - Feedwater inlet salinity (wt%),FeedTank - Feedwater inlet temperature (°C),FeedTank - Water salinity (wt%),FeedTank - Water temperature (°C),ColdHex - Heat transfer rate (W),ColdHex - Effectiveness,ColdHex - Hot side inlet mass flow rate (kg/h),ColdHex - Hot side inlet temperature (°C),ColdHex - Hot side outlet temperature (°C),ColdHex - Cold side outlet temperature (°C),ColdHex - Hot side salinity (wt%),HotHex - Heat transfer rate (W),HotHex - Effectiveness,HotHex - Cold side inlet mass flow rate (kg/h),HotHex - Hot side inlet temperature (°C),HotHex - Hot side outlet temperature (°C),HotHex - Cold side inlet temperature (°C),HotHex - Cold side outlet temperature (°C),HotHex - Cold side salinity (wt%),SolarField - Solar field inlet temperature (°C),SolarField - Solar field outlet temperature (°C),SolarField - Efficiency,SolarField - Heat transfer rate (W),SolarField - Recovered thermal energy (kWh),SolarField - Solar irradiance (W/m²),CircuitToSolar - Mass flow rate (kg/s),CircuitToSolar - Inlet temperature (°C),CircuitToSolar - Heat loss (W),CircuitToSolar - Outlet temperature (°C),CircuitToSolar - Surface temperature (°C),CircuitFromSolar - Mass flow rate (kg/s),CircuitFromSolar - Inlet temperature (°C),CircuitFromSolar - Heat loss (W),CircuitFromSolar - Outlet temperature (°C),CircuitFromSolar - Surface temperature (°C),Reservoir - Temperature (°C),HCPV - Mass flow rate (kg/s),HCPV - Heat transfer rate lost in the backplate (kW),HCPV - Heat transfer rate recovered from the solar cells (kW),HCPV - Inlet temperature (°C),HCPV - Outlet temperature (°C),HCPV - Electrical power (kW),HCPV - Global panel electrical efficiency (%),HCPV - Electrical energy generated (kWh),HCPV - Recovered thermal energy (kWh),HCPV - Lost thermal energy (kWh),ETC - Mass flow rate (kg/s),ETC - ETC inlet temperature (°C),ETC - ETC outlet temperature (°C),ETC - Efficiency,ETC - Heat transfer rate (W),ETC - Recovered thermal energy (kWh),ETC - Solar irradiance (W/m²),PVT - Mass flow rate (kg/s),PVT - PVT inlet temperature (°C),PVT - PVT outlet temperature (°C),PVT - Thermal Efficiency,PVT - Heat transfer rate (W),PVT - Electrical Efficiency,PVT - Electrical power output (W),PVT - Electrical energy generated (kWh),PVT - Recovered thermal energy (kWh),PVT - Solar irradiance (W/m²),Motor - Nominal Mass flow rate (kg/s),Motor - Outlet mass flow rate (kg/s),Motor - Recirculation mass flow rate (kg/s),Motor - Radiator in mass flow rate (kg/s),Motor - Radiator bypass mass flow rate (kg/s),Motor - Outlet temperature motor (°C),Motor - Oulet temperature recirculation (°C),Motor - Entry temperature radiator (°C),Motor - Oulet temperature radiator (°C),Motor - Bypass temperature radiator (°C),Motor - Mixture temperature radiator (°C),Motor - Mixture temperature engine (°C),Motor - Fuel consumption (L/h),Motor - Fuel consumption (g/kWh),Motor - Heat coolant (kW),Motor - Heat exhaust (kW),Motor - Heat rejection (kW),Motor - System efficiency,Motor - Engine efficiency,Motor - Coolant efficiency,Motor - Energy input (kW),Motor - Electrical energy generated/demanded (kWh),Motor - Fuel consumed (L),Mix Valve - Mass flow rate in from reservoir(kg/s),Mix Valve - Temperature in from reservoir(kg/s),Mix Valve - Mass flow rate in from motor(kg/s),Mix Valve - Temperature in from motor(kg/s),Mix Valve - Out Mass flow rate (kg/s),Mix Valve - Out Temperature (°C),Electrolyzer - Cell voltage (V),Electrolyzer - Stack voltage (V),Electrolyzer - Electrical current (A),Electrolyzer - Heat transfer rate generated (W),Electrolyzer - Heat generated (kWh),Electrolyzer - Power demand (W),Electrolyzer - Electricity demand (kWh),Electrolyzer - Hydrogen flow rate (Nm³/h),Electrolyzer - Hydrogen produced (Nm³),Electrolyzer - Water consumption rate (kg/h),Electrolyzer - Water consumed (kg),Electrolyzer - Conversion efficiency (%)
8820.0000000000,600.0000000000,77.6784746805,37.2723013814,30.0586691868,70.4654165657,56.7410187409,55.2861871684,53.7246593714,51.5352171073,51.0474446244,1.4887757718,1.5738901747,1.4887757718,2.5036572941,32.4473985310,2134.0046127532,27656.6997812811,1620.0884700285,20996.3465715699,4.2421245494,75.9177585815,567.5526014690,73.3163657682,567.5526014690,32.4473985310,600.0000000000,1.5738901747,37.2723013814,1.4887757718,36.6048538493,4478.4689988953,99.1117261923,600.0000000000,36.6048538493,30.0586691868,31.9267598272,1.4887757718,4949.4884761183,99.7181879294,600.0000000000,77.6988593955,77.2585115081,70.4654165657,77.6784746805,1.4887757718,75.8793337115,78.8496479037,33.6149337071,3780.0371659656,7.3597263697,937.0927216720,0.3400000000,76.0477099594,214.1978195544,75.8793337115,29.1622141278,0.3400000000,78.8496479037,134.8321177913,78.7437364296,29.3684150950,76.0477099594,0.3400000000,18.1941093638,-8.6403323205,76.0477099594,69.2494406025,4.0010817571,23.7204189832,8.5016575764,-19.4576308015,39.4194103555,0.2266000000,76.0477099594,78.7528965627,54.8982458933,2294.4357009999,4.7552649252,937.0927216720,0.2266000000,76.0477099594,77.6954781862,39.6592944681,1397.3828008443,13.7495694985,484.4617685205,1.0390835638,2.7862926632,937.0927216720,4.5277563632,2.4917788020,2.0359775612,0.0805191870,2.4112596150,78.0301788198,78.0301788198,77.2585115081,57.1828248210,77.2585115081,76.6097870028,77.2484887428,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,49.0000000000,14.5777595185,0.5000000000,76.0477099594,2.4917788020,78.0301788198,2.9917788020,77.6988593955,2.3191010008,27.8292120091,80.5905593768,1030.1238303393,2.1069566072,2242.7717628312,4.7703705701,0.4043870811,0.8881804598,3.3856429353,7.4360978365,66.0929359302
8946.0000000000,600.0000000000,77.6805583975,37.2728121311,30.0586414438,70.4669069068,56.7422662604,55.2871419224,53.7252992146,51.5359747974,51.0482281017,1.4963466294,1.5818890402,1.4963466294,2.5035237589,32.4456679158,2133.8917937984,27655.2376476276,1619.8719072829,20993.5399183863,4.2415828770,75.9116236348,567.5543320842,74.4519944136,567.5543320842,32.4456679158,600.0000000000,1.5818890402,37.2728121311,1.4963466294,36.6053815824,4478.4231996467,99.1122171656,600.0000000000,36.6053815824,30.0586414438,31.9267401214,1.4963466294,4949.4588522735,99.7183275687,600.0000000000,77.7009346594,77.2605264858,70.4669069068,77.6805583975,1.4963466294,75.8992722900,78.8802550025,33.6775054721,3793.6386131213,7.4922699114,938.7172436385,0.3400000000,76.0677142533,214.2825616961,75.8992722900,29.1636727540,0.3400000000,78.8802550025,134.9094896763,78.7742835515,29.3706326855,76.0677142533,0.3400000000,18.2077911655,-8.6370074709,76.0677142533,69.2721031705,4.0075734912,23.7177886356,8.6418110299,-19.7599830361,40.0564475789,0.2266000000,76.0677142533,78.7787881570,54.9228321358,2299.4426279502,4.8356593349,938.7172436385,0.2266000000,76.0677142533,77.7202003078,39.7042468075,1401.3918982567,13.7477707627,485.2381323167,1.0560535507,2.8352724553,938.7172436385,4.5277554531,2.4913500701,2.0364053830,0.0811328348,2.4102172353,78.0287128439,78.0287128439,77.2605264858,57.2257176610,77.2605264858,76.6080766937,77.2470226645,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,49.7000000000,14.7860132259,0.5000000000,76.0677142533,2.4913500701,78.0287128439,2.9913500701,77.7009346594,2.3200186657,27.8402239890,80.6892147360,1032.2734098783,2.1430492146,2246.4058117459,4.8489322903,0.4048821137,0.9023428231,3.3897874880,7.5546691448,66.0589088204
9072.0000000000,600.0000000000,77.6825591798,37.2733148840,30.0586137009,70.4683222783,56.7434693511,55.2880527250,53.7258956412,51.5366929672,51.0489729584,1.5039170742,1.5898872043,1.5039170742,2.5033842694,32.4438601319,2133.7750382096,27653.7244951963,1619.6515895035,20990.6845999653,4.2410360923,75.9054520978,567.5561398681,75.5875611305,567.5561398681,32.4438601319,600.0000000000,1.5898872043,37.2733148840,1.5039170742,36.6059077121,4478.3763370237,99.1127078457,600.0000000000,36.6059077121,30.0586137009,31.9267199580,1.5039170742,4949.4237123297,99.7184678280,600.0000000000,77.7029269194,77.2624622975,70.4683222783,77.6825591798,1.5039170742,75.9183059423,78.9093312140,33.7361074839,3806.4424176910,7.6252754339,940.2493602995,0.3400000000,76.0868106385,214.3634580720,75.9183059423,29.1650651108,0.3400000000,78.9093312140,134.9829920354,78.8033027859,29.3727392058,76.0868106385,0.3400000000,18.2207652715,-8.6339396384,76.0868106385,69.2936535553,4.0136933137,23.7153005666,8.7821851333,-20.0622234352,40.6939511838,0.2266000000,76.0868106385,78.8034315317,54.9458364568,2304.1603260530,4.9162238854,940.2493602995,0.2266000000,76.0868106385,77.7437407807,39.7463741689,1405.1685085324,13.7460608295,485.9696562991,1.0730499193,2.8843884650,940.2493602995,4.5277545443,2.4909442343,2.0368103100,0.0817223683,2.4092218660,78.0273252457,78.0273252457,77.2624622975,57.2670704917,77.2624622975,76.6064577384,77.2456349640,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,50.4000000000,14.9942669333,0.5000000000,76.0868106385,2.4909442343,78.0273252457,2.9909442343,77.7029269194,2.3208831263,27.8505975153,80.7821621690,1034.3005010360,2.1792148969,2249.8314849877,4.9276175263,0.4053485051,0.9165220071,3.3936922483,7.6733812810,66.0255234809
9198.0000000000,600.0000000000,77.6844754570,37.2738094795,30.0585859528,70.4696612665,56.7446271671,55.2889187428,53.7264478314,51.5373708692,51.0496784639,1.5114870880,1.5978846406,1.5114870880,2.5032387158,32.4419737571,2133.6542730167,27652.1593782959,1619.4274483669,20987.7797308353,4.2404841053,75.8992433239,567.5580262429,76.7230631929,567.5580262429,32.4419737571,600.0000000000,1.5978846406,37.2738094795,1.5114870880,36.6064316583,4478.3280190409,99.1131982315,600.0000000000,36.6064316583,30.0585859528,31.9266991685,1.5114870880,4949.3829501261,99.7186086943,600.0000000000,77.7048346058,77.2643173237,70.4696612665,77.6844754570,1.5114870880,75.9364336202,78.9368755980,33.7907773605,3818.4486915761,7.7587150216,941.6890716551,0.3400000000,76.1049980634,214.4405041832,75.9364336202,29.1663911310,0.3400000000,78.9368755980,135.0526224279,78.8307931942,29.3747346113,76.1049980634,0.3400000000,18.2330311757,-8.6311285676,76.1049980634,69.3140909130,4.0194414756,23.7129548298,8.9227668740,-20.3643609900,41.3318963919,0.2266000000,76.1049980634,78.8268256781,54.9672740182,2308.5888233750,4.9969484540,941.6890716551,0.2266000000,76.1049980634,77.7660985474,39.7857024093,1408.7126198775,13.7444397651,486.6563759783,1.0900711009,2.9336325551,941.6890716551,4.5277536419,2.4905608744,2.0371927674,0.0822872981,2.4082735763,78.0260145775,78.0260145775,77.2643173237,57.3068252369,77.2643173237,76.6049284616,77.2443241943,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,51.1000000000,15.2025206407,0.5000000000,76.1049980634,2.4905608744,78.0260145775,2.9905608744,77.7048346058,2.3216945233,27.8603342791,80.8694146742,1036.2050514457,2.2154493661,2253.0489257749,5.0064189875,0.4057863204,0.9307170106,3.3973577624,7.7922258623,65.9927772289
9324.0000000000,600.0000000000,77.6863056904,37.2742957601,30.0585581951,70.4709224865,56.7457388796,55.2897391592,53.7269549824,51.5380077711,51.0503439022,1.5190566522,1.6058813221,1.5190566522,2.5030869906,32.4400073986,2133.5294267731,27650.5413709800,1619.1994170122,20984.8244444784,4.2399268280,75.8929966793,567.5599926014,77.8584978252,567.5599926014,32.4400073986,600.0000000000,1.6058813221,37.2742957601,1.5190566522,36.6069529007,4478.2778944598,99.1136883221,600.0000000000,36.6069529007,30.0585581951,31.9266776016,1.5190566522,4949.3364616176,99.7187501552,600.0000000000,77.7066561802,77.2660899777,70.4709224865,77.6863056904,1.5190566522,75.9536542184,78.9628871606,33.8415502219,3829.6575524639,7.8925607632,943.0363777053,0.3400000000,76.1222754190,214.5136952904,75.9536542184,29.1676507430,0.3400000000,78.9628871606,135.1183782809,78.8567537849,29.3766188523,76.1222754190,0.3400000000,18.2445883651,-8.6285739826,76.1222754190,69.3334143584,4.0248182137,23.7107514790,9.0635432483,-20.6664046822,41.9702584073,0.2266000000,76.1222754190,78.8489695305,54.9871589816,2312.7281486954,5.0778229192,943.0363777053,0.2266000000,76.1222754190,77.7872724962,39.8222556613,1412.0242234823,13.7429076387,487.2983251374,1.1071155279,2.9829965879,943.0363777053,4.5277527508,2.4901995812,2.0375531696,0.0828271439,2.4073724374,78.0247794289,78.0247794289,77.2660899777,57.3449263867,77.2660899777,76.6034872307,77.2430889454,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,51.8000000000,15.4107743481,0.5000000000,76.1222754190,2.4901995812,78.0247794289,2.9901995812,77.7066561802,2.3224529888,27.8694358658,80.9509844511,1037.9870128672,2.2517483323,2256.0582694374,5.0853293881,0.4061956210,0.9449268345,3.4007845427,7.9111945241,65.9606673615
9450.0000000000,600.0000000000,77.6880483791,37.2747735728,30.0585304238,70.4721045876,56.7468036803,55.2905131781,53.7274163113,51.5386029592,51.0509685752,1.5266257480,1.6138772218,1.5266257480,2.5029289891,32.4379596983,2133.4004298455,27648.8695707979,1618.9674303128,20981.8178968542,4.2393641749,75.8867115458,567.5620403017,78.9938622042,567.5620403017,32.4379596983,600.0000000000,1.6138772218,37.2747735728,1.5266257480,36.6074709714,4478.2256477331,99.1141781164,600.0000000000,36.6074709714,30.0585304238,31.9266551217,1.5266257480,4949.2841452978,99.7188921985,600.0000000000,77.7083901424,77.2677787117,70.4721045876,77.6880483791,1.5266257480,75.9699665949,78.9873648732,33.8884587273,3840.0691219528,8.0267847511,944.2912784500,0.3400000000,76.1386415595,214.5830264993,75.9699665949,29.1688438719,0.3400000000,78.9873648732,135.1802569368,78.8811835311,29.3783918752,76.1386415595,0.3400000000,18.2554363264,-8.6262755928,76.1386415595,69.3516229800,4.0298237509,23.7086905683,9.2045012602,-20.9683634837,42.6090124158,0.2266000000,76.1386415595,78.8698619859,55.0055045210,2316.5783310901,5.1588371606,944.2912784500,0.2266000000,76.1386415595,77.8072614807,39.8560563585,1415.1033131182,13.7414645215,487.8955357883,1.1241816338,3.0324724256,944.2912784500,4.5277518759,2.4898599572,2.0378919187,0.0833414365,2.4065185208,78.0236184302,78.0236184302,77.2677787117,57.3813210316,77.2677787117,76.6021324594,77.2419278484,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,52.5000000000,15.6190280556,0.5000000000,76.1386415595,2.4898599572,78.0236184302,2.9898599572,77.7083901424,2.3231586464,27.8779037567,81.0268829051,1039.6463410477,2.2881075041,2258.8596433369,5.1643414470,0.4065764641,0.9591504818,3.4039730683,8.0302789194,65.9291911612
9576.0000000000,600.0000000000,77.6897020655,37.2752427689,30.0585026353,70.4732062580,56.7478207843,55.2912400263,53.7278310582,51.5391557402,51.0515518054,1.5341943564,1.6218723123,1.5341943564,2.5027646094,32.4358293383,2133.2672146844,27647.1431023102,1618.7314251313,20978.7592697020,4.2387960628,75.8803873227,567.5641706617,80.1291534594,567.5641706617,32.4358293383,600.0000000000,1.6218723123,37.2752427689,1.5341943564,36.6079854488,4478.1709946440,99.1146676134,600.0000000000,36.6079854488,30.0585026353,31.9266316064,1.5341943564,4949.2259025942,99.7190348124,600.0000000000,77.7100350350,77.2693820229,70.4732062580,77.6897020655,1.5341943564,75.9853695869,79.0103076868,33.9315331062,3849.6835234981,8.1613590825,945.4537738893,0.3400000000,76.1540953183,214.6484928302,75.9853695869,29.1699704409,0.3400000000,79.0103076868,135.2382556900,78.9040813860,29.3800536237,76.1540953183,0.3400000000,18.2655745509,-8.6242330979,76.1540953183,69.3687158529,4.0344582955,23.7067721511,9.3456279214,-21.2702463563,43.2481335855,0.2266000000,76.1540953183,78.8895019205,55.0223228352,2320.1393996605,5.2399810586,945.4537738893,0.2266000000,76.1540953183,77.8260643365,39.8871252599,1417.9498848068,13.7401104854,488.4480381357,1.1412678534,3.0820519300,945.4537738893,4.5277510220,2.4895416179,2.0382094041,0.0838297196,2.4057118982,78.0225302562,78.0225302562,77.2693820229,57.4159588915,77.2693820229,76.6008626123,77.2408395782,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,53.2000000000,15.8272817630,0.5000000000,76.1540953183,2.4895416179,78.0225302562,2.9895416179,77.7100350350,2.3238116107,27.8857393290,81.0971206508,1041.1829955951,2.3245225888,2261.4531668001,5.2434478874,0.4069289028,0.9733869575,3.4069237852,8.1494707171,65.8983459003
9702.0000000000,600.0000000000,77.6912653407,37.2757032051,30.0584748263,70.4742262304,56.7487894333,55.2919189570,53.7281984889,51.5396654445,51.0520929380,1.5417624578,1.6298665658,1.5417624578,2.5025937536,32.4336150460,2133.1297160799,27645.3611203950,1618.4913405592,20975.6477736471,4.2382224116,75.8740234295,567.5663849540,81.2643686752,567.5663849540,32.4336150460,600.0000000000,1.6298665658,37.2757032051,1.5417624578,36.6084959516,4478.1136785470,99.1151568119,600.0000000000,36.6084959516,30.0584748263,31.9266069453,1.5417624578,4949.1616382411,99.7191779854,600.0000000000,77.7115894499,77.2708984586,70.4742262304,77.6912653407,1.5417624578,75.9998620248,79.0317145451,33.9708011953,3858.5008813583,8.2962558586,946.5238640231,0.3400000000,76.1686355220,214.7100892763,75.9998620248,29.1710303722,0.3400000000,79.0317145451,135.2923718200,78.9254462954,29.3816040400,76.1686355220,0.3400000000,18.2750025385,-8.6224461918,76.1686355220,69.3846920490,4.0387220416,23.7049962798,9.4869102506,-21.5720622507,43.8875970666,0.2266000000,76.1686355220,78.9078882025,55.0376251598,2323.4113832281,5.3212444948,946.5238640231,0.2266000000,76.1686355220,77.8436798940,39.9154814740,1420.5639365439,13.7388456029,488.9558605459,1.1583726225,3.1317269631,946.5238640231,4.5277501934,2.4892441925,2.0385060009,0.0842915519,2.4049526406,78.0215136294,78.0215136294,77.2708984586,57.4487923400,77.2708984586,76.5996762094,77.2398228582,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,53.9000000000,16.0355354704,0.5000000000,76.1686355220,2.4892441925,78.0215136294,2.9892441925,77.7115894499,2.3244119881,27.8929438567,81.1617075160,1042.5969398650,2.3609892920,2263.8389510614,5.3226414365,0.4072529866,0.9876352682,3.4096371063,8.2687616013,65.8681288457
9828.0000000000,600.0000000000,77.6927368498,37.2761547434,30.0584469938,70.4751632858,56.7497088977,55.2925492520,53.7285178976,51.5401314283,51.0525913434,1.5493300326,1.6378599544,1.5493300326,2.5024163270,32.4313155983,2132.9878714019,27643.5228133691,1618.2471181429,20972.4826511323,4.2376431443,75.8676193072,567.5686844017,82.3995048922,567.5686844017,32.4313155983,600.0000000000,1.6378599544,37.2761547434,1.5493300326,36.6090021342,4478.0534671320,99.1156457110,600.0000000000,36.6090021342,30.0584469938,31.9265810384,1.5493300326,4949.0912606305,99.7193217064,600.0000000000,77.7130520324,77.2723266218,70.4751632858,77.6927368498,1.5493300326,76.0134427438,79.0515843951,34.0062884660,3866.5213190684,8.4314471851,947.5015488515,0.3400000000,76.1822610017,214.7678108532,76.0134427438,29.1720235881,0.3400000000,79.0515843951,135.3426026173,78.9452772083,29.3830430651,76.1822610017,0.3400000000,18.2837198011,-8.6209145662,76.1822610017,69.3995506466,4.0426151689,23.7033630054,9.6283352732,-21.8738201072,44.5273779922,0.2266000000,76.1822610017,78.9250197040,55.0514217793,2326.3943101470,5.4026173517,947.5015488515,0.2266000000,76.1822610017,77.8601069902,39.9411424809,1422.9454680687,13.7376699456,489.4190295201,1.1754943776,3.1814893866,947.5015488515,4.5277493946,2.4889673256,2.0387820690,0.0847265079,2.4042408177,78.0205673249,78.0205673249,77.2723266218,57.4797764262,77.2723266218,76.5985718304,77.2388764638,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,54.6000000000,16.2437891778,0.5000000000,76.1822610017,2.4889673256,78.0205673249,2.9889673256,77.7130520324,2.3249598760,27.8995185117,81.2206525452,1043.8881408571,2.3975033182,2266.0170992134,5.4019148254,0.4075487608,1.0018944223,3.4121134115,8.3881432700,65.8385372621
9954.0000000000,600.0000000000,77.6941152962,37.2765972520,30.0584191354,70.4760162582,56.7505784796,55.2931302240,53.7287886092,51.5405530757,51.0530464195,1.5568970607,1.6458524501,1.5568970607,2.5022322397,32.4289298262,2132.8416208284,27641.6274059362,1617.9987020979,20969.2631791886,4.2370581875,75.8611744209,567.5710701738,83.5345591092,567.5710701738,32.4289298262,600.0000000000,1.6458524501,37.2765972520,1.5568970607,36.6095036829,4477.9901496398,99.1161343094,600.0000000000,36.6095036829,30.0584191354,31.9265537951,1.5568970607,4949.0146821431,99.7194659649,600.0000000000,77.7144214864,77.2736651757,70.4760162582,77.6941152962,1.5568970607,76.0261105936,79.0699161955,34.0380180541,3873.7449583834,8.5669051719,948.3868283745,0.3400000000,76.1949706036,214.8216526401,76.0261105936,29.1729500112,0.3400000000,79.0699161955,135.3889454061,78.9635730856,29.3843706394,76.1949706036,0.3400000000,18.2917258659,-8.6196379135,76.1949706036,69.4132907374,4.0461378427,23.7018723772,9.7698900203,-22.1755288551,45.1674514787,0.2266000000,76.1949706036,78.9408953102,55.0637220369,2329.0882080691,5.4840895129,948.3868283745,0.2266000000,76.1949706036,77.8753444778,39.9641241527,1425.0944806672,13.7365835841,489.8375696711,1.1926315563,3.2313310623,948.3868283745,4.5277486297,2.4887106780,2.0390379517,0.0851341806,2.4035764974,78.0196901736,78.0196901736,77.2736651757,57.5088688934,77.2736651757,76.5975481198,77.2379992264,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,55.3000000000,16.4520428852,0.5000000000,76.1949706036,2.4887106780,78.0196901736,2.9887106780,77.7144214864,2.3254553636,27.9054643635,81.2739640029,1045.0565691223,2.4340603711,2267.9877061642,5.4812607883,0.4078162669,1.0161634299,3.4143530480,8.5076074339,65.8095684162
10080.0000000000,600.0000000000,77.6953994465,37.2770306053,30.0583912485,70.4767840385,56.7513975151,55.2936612198,53.7290099817,51.5409298008,51.0534575934,1.5644635219,1.6538440244,1.5644635219,2.5020414058,32.4264566191,2132.6909075596,27639.6741619719,1617.7460395099,20965.9886720480,4.2364674715,75.8546882615,567.5735433809,84.6695282851,567.5735433809,32.4264566191,600.0000000000,1.6538440244,37.2770306053,1.5644635219,36.6100003119,4477.9235344700,99.1166226061,600.0000000000,36.6100003119,30.0583912485,31.9265251329,1.5644635219,4948.9318194622,99.7196107507,600.0000000000,77.7156965791,77.2749128488,70.4767840385,77.6953994465,1.5644635219,76.0378644467,79.0867089253,34.0660107899,3880.1719188112,8.7026019332,949.1797025920,0.3400000000,76.2067631964,214.8716098160,76.0378644467,29.1738095655,0.3400000000,79.0867089253,135.4313975651,78.9803329082,29.3855867040,76.2067631964,0.3400000000,18.2990202777,-8.6186159291,76.2067631964,69.4259114330,4.0492902135,23.7005244425,9.9115615289,-22.4771974131,45.8077926260,0.2266000000,76.2067631964,78.9555139280,55.0745343464,2331.4931038556,5.5656508627,949.1797025920,0.2266000000,76.2067631964,77.8893912339,39.9844407729,1427.0109770039,13.7355865876,490.2115037031,1.2097825971,3.2812438521,949.1797025920,4.5277479026,2.4884739277,2.0392739749,0.0855141821,2.4029597457,78.0188810661,78.0188810661,77.2749128488,57.5360301962,77.2749128488,76.5966037911,77.2371900371,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,56.0000000000,16.6602965926,0.5000000000,76.2067631964,2.4884739277,78.0188810661,2.9884739277,77.7156965791,2.3258985317,27.9107823807,81.3216493769,1046.1021986783,2.4706561529,2269.7508585991,5.5606720630,0.4080555425,1.0304413021,3.4163563304,8.6271458151,65.7812195792
10206.0000000000,600.0000000000,77.6965881349,37.2774546849,30.0583633310,70.4774655783,56.7521653766,55.2941416215,53.7291814086,51.5412610502,51.0538243238,1.5720293956,1.6618346490,1.5720293956,2.5018437445,32.4238949285,2132.5356780209,27637.6623871505,1617.4890805257,20962.6584836132,4.2358709306,75.8481603472,567.5761050715,85.8044093409,567.5761050715,32.4238949285,600.0000000000,1.6618346490,37.2774546849,1.5720293956,36.6104917608,4477.8534471277,99.1171106000,600.0000000000,36.6104917608,30.0583633310,31.9264949768,1.5720293956,4948.8425938687,99.7197560541,600.0000000000,77.7168761447,77.2760684389,70.4774655783,77.6965881349,1.5720293956,76.0487032063,79.1019615900,34.0902852194,3885.8023164959,8.8385095873,949.8801715041,0.3400000000,76.2176376796,214.9176776912,76.0487032063,29.1746021768,0.3400000000,79.1019615900,135.4699565431,78.9955556837,29.3866912004,76.2176376796,0.3400000000,18.3056026013,-8.6178483140,76.2176376796,69.4374118712,4.0520724175,23.6993192467,10.0533368408,-22.7788346893,46.4483765185,0.2266000000,76.2176376796,78.9688744930,55.0838661996,2333.6090233674,5.6472912865,949.8801715041,0.2266000000,76.2176376796,77.9022461672,40.0021050537,1428.6949609757,13.7346790229,490.5408523936,1.2269459391,3.3312196180,949.8801715041,4.5277472172,2.4882567715,2.0394904457,0.0858661453,2.4023906261,78.0181389570,78.0181389570,77.2760684389,57.5612235157,77.2760684389,76.5957376312,77.2364478508,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,56.7000000000,16.8685503000,0.5000000000,76.2176376796,2.4882567715,78.0181389570,2.9882567715,77.7168761447,2.3262894526,27.9154734309,81.3637153807,1047.0250069346,2.5072863654,2271.3066349471,5.6401413899,0.4082666211,1.0447270514,3.4181235408,8.7467501465,65.7534880302
