Time (s),Desal - Coolant mass flow rate (kg/h),Desal - Hot feedwater inlet temperature (°C),Desal - Hot feedwater outlet temperature (°C),Desal - Cold feedwater inlet temperature (°C),Desal - Cold feedwater outlet temperature (°C),Desal - Feed membrane temperature (°C),Desal - Membrane gap temperature (°C),Desal - Gap film boundary temperature (°C),Desal - Film wall temperature (°C),Desal - Coolant wall temperature (°C),Desal - Hot feedwater inlet salinity (wt%),Desal - Hot feedwater outlet salinity (wt%),Desal - Cold feedwater inlet salinity (wt%),Desal - Mass flux (kg/m²h),Desal - Distilled water production rate (kg/h),Desal - Total heat flux (W/m²),Desal - Total heat transfer rate (W),Desal - Vapor heat flux (W/m²),Desal - Vapor heat transfer rate (W),Desal - Gain-output ratio (GOR),Desal - Thermal efficiency,Desal - Hot feedwater outlet mass flow rate (kg/h),Desal - Total water produced (kg),FeedTank - Feedwater inlet mass flow rate (kg/h),FeedTank - Brackish water inlet flow rate (kg/h),FeedTank - Feedwater outlet mass flow rate (kg/h),FeedTank - Feedwater inlet salinity (wt%),FeedTank - Feedwater inlet temperature (°C),FeedTank - Water salinity (wt%),FeedTank - Water temperature (°C),ColdHex - Heat transfer rate (W),ColdHex - Effectiveness,ColdHex - Hot side inlet mass flow rate (kg/h),ColdHex - Hot side inlet temperature (°C),ColdHex - Hot side outlet temperature (°C),ColdHex - Cold side outlet temperature (°C),ColdHex - Hot side salinity (wt%),HotHex - Heat transfer rate (W),HotHex - Effectiveness,HotHex - Cold side inlet mass flow rate (kg/h),HotHex - Hot side inlet temperature (°C),HotHex - Hot side outlet temperature (°C),HotHex - Cold side inlet temperature (°C),HotHex - Cold side outlet temperature (°C),HotHex - Cold side salinity (wt%),SolarField - Solar field inlet temperature (°C),SolarField - Solar field outlet temperature (°C),SolarField - Efficiency,SolarField - Heat transfer rate (W),SolarField - Recovered thermal energy (kWh),SolarField - Solar irradiance (W/m²),CircuitToSolar - Mass flow rate (kg/s),CircuitToSolar - Inlet temperature (°C),CircuitToSolar - Heat loss (W),CircuitToSolar - Outlet temperature (°C),CircuitToSolar - Surface temperature (°C),CircuitFromSolar - Mass flow rate (kg/s),CircuitFromSolar - Inlet temperature (°C),CircuitFromSolar - Heat loss (W),CircuitFromSolar - Outlet temperature (°C),CircuitFromSolar - Surface temperature (°C),Central Reservoir - Temperature (°C),HCPV - Mass flow rate (kg/s),HCPV - Heat transfer rate lost in the backplate (kW),HCPV - Heat transfer rate recovered from the solar cells (kW),HCPV - Inlet temperature (°C),HCPV - Outlet temperature (°C),HCPV - Electrical power (kW),HCPV - Global panel electrical efficiency (%),HCPV - Electrical energy generated (kWh),HCPV - Recovered thermal energy (kWh),HCPV - Lost thermal energy (kWh),ETC - Mass flow rate (kg/s),ETC - ETC inlet temperature (°C),ETC - ETC outlet temperature (°C),ETC - Efficiency,ETC - Heat transfer rate (W),ETC - Recovered thermal energy (kWh),ETC - Solar irradiance (W/m²),PVT - Mass flow rate (kg/s),PVT - PVT inlet temperature (°C),PVT - PVT outlet temperature (°C),PVT - Thermal Efficiency,PVT - Heat transfer rate (W),PVT - Electrical Efficiency,PVT - Electrical power output (W),PVT - Electrical energy generated (kWh),PVT - Recovered thermal energy (kWh),PVT - Solar irradiance (W/m²),Motor - Nominal Mass flow rate (kg/s),Motor - Outlet mass flow rate (kg/s),Motor - Recirculation mass flow rate (kg/s),Motor - Radiator in mass flow rate (kg/s),Motor - Radiator bypass mass flow rate (kg/s),Motor - Outlet temperature motor (°C),Motor - Oulet temperature recirculation (°C),Motor - Entry temperature radiator (°C),Motor - Oulet temperature radiator (°C),Motor - Bypass temperature radiator (°C),Motor - Mixture temperature radiator (°C),Motor - Mixture temperature engine (°C),Motor - Fuel consumption (L/h),Motor - Fuel consumption (g/kWh),Motor - Heat coolant (kW),Motor - Heat exhaust (kW),Motor - Heat rejection (kW),Motor - Heat transfer rate (kW),Motor - Recovered thermal energy (kWh),Motor - System efficiency,Motor - Engine efficiency,Motor - Coolant efficiency,Motor - Energy input (kW),Motor - Electrical energy generated/demanded (kWh),Motor - Fuel consumed (L),Mix Valve - Mass flow rate in from central reservoir(kg/s),Mix Valve - Temperature in from central reservoir(kg/s),Mix Valve - Mass flow rate in from motor(kg/s),Mix Valve - Temperature in from motor(kg/s),Mix Valve - Out Mass flow rate (kg/s),Mix Valve - Out Temperature (°C),Electrolyzer - Cell voltage (V),Electrolyzer - Stack voltage (V),Electrolyzer - Electrical current (A),Electrolyzer - Heat transfer rate generated (W),Electrolyzer - Heat generated (kWh),Electrolyzer - Power demand (W),Electrolyzer - Electricity demand (kWh),Electrolyzer - Hydrogen flow rate (Nm³/h),Electrolyzer - Hydrogen produced (Nm³),Electrolyzer - Water consumption rate (kg/h),Electrolyzer - Water consumed (kg),Electrolyzer - Conversion efficiency (%),RO Module - Volume flux of water (L/m²h),RO Module - Mass flux of salt (kg/m²h),RO Module - Pressure loss in the brine channel (bar),RO Module - Brine outlet salinity (wt%),RO Module - Permeate salinity (wt%),RO Module - Brine outflow rate (kg/h),RO Module - Mass of water treated (kg),RO Pump - Outlet pressure (bar),RO Pump - Electricity consumption (kWh),RO Feedtank - Mass outflow rate (kg/h),RO Feedtank - Salinity (wt%),RO Feedtank - Temperature (°C),Overall - Net water production (L),Overall - Salinity of the treated water (wt%),Overall - Net electricity generation (kWh),Overall - Net heat recovered (kWh)
19908.0000000000,600.0000000000,77.5301594674,37.3259319826,30.0528973987,70.2465423329,56.6907666119,55.1772223910,53.5526927899,51.4142268688,50.9379339198,3.0489738283,3.2181305534,3.0489738283,2.4335028483,31.5381969143,2083.7816516142,27005.8102049206,1549.1499541415,20076.9834056744,4.0908074755,74.3431996794,568.4618030857,171.6549004304,568.4618030857,31.5381969143,600.0000000000,3.2181305534,37.3259319826,3.0489738283,36.6742740594,4442.9101469876,99.2074434127,600.0000000000,36.6742740594,30.0528973987,31.9114601070,3.0489738283,4907.8289619145,99.7493372742,600.0000000000,77.5484626599,77.1184027310,70.2465423329,77.5301594674,3.0489738283,74.1435440872,75.6582281999,22.1014146041,1926.3322770205,17.7323465905,726.3231454979,0.3400000000,74.3061994984,206.8217464585,74.1435440872,29.0349453885,0.3400000000,75.6582281999,126.7670118793,75.5585699080,29.1362673584,74.3061994984,0.3400000000,16.6854788674,-9.3214952343,74.3061994984,66.9675721579,3.1421354019,24.0338035442,20.2517207391,-46.6122781035,94.5341869258,0.2266000000,74.3061994984,76.2271185973,50.2664150550,1628.3308670276,11.3712236711,726.3231454979,0.2266000000,74.3061994984,75.3225561774,31.5433776365,861.4417659489,13.9326746811,380.4978661427,2.4614392329,6.7256247613,726.3231454979,4.5277281725,2.5376579918,1.9900701807,0.0375582046,2.5000997872,78.1872924731,78.1872924731,77.1184027310,55.1040929348,77.1184027310,76.7925834309,77.4055992237,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,10.1534309362,49.0801095442,34.9206243619,45.6478749828,23.1321250172,57.2727445900,110.6000000000,32.9040857704,0.5000000000,74.3061994984,2.5376579918,78.1872924731,3.0376579918,77.5484626599,2.1912255062,26.2947060738,66.9836973683,753.4114556580,5.0930941916,1761.3166340369,11.3565799858,0.3361106074,2.0887123707,2.8140130002,17.4872903021,65.2885497533,19.8891731517,0.0019304271,0.0055494335,2.0783440739,0.0097354517,457.9752088107,941.3010650259,51.3265840128,5.5300000000,616.7999998800,1.5431745484,25.0000000000,1098.8133728870,0.0083653611,5.9371799862,43.3901206553
20034.0000000000,600.0000000000,77.5257709784,37.3262257496,30.0528424227,70.2417008319,56.6887289419,55.1746070212,53.5494583381,51.4116227847,50.9354725483,3.0642773752,3.2342159540,3.0642773752,2.4325916718,31.5263880661,2083.1572844175,26997.7184060514,1548.3222468564,20066.2563192596,4.0890950912,74.3257486335,568.4736119339,172.7585291742,568.4736119339,31.5263880661,600.0000000000,3.2342159540,37.3262257496,3.0642773752,36.6748003362,4442.4641421139,99.2083295377,600.0000000000,36.6748003362,30.0528424227,31.9112682069,3.0642773752,4907.2608662044,99.7496601414,600.0000000000,77.5440516732,77.1142897194,70.2417008319,77.5257709784,3.0642773752,74.0841015408,75.5542974564,21.6457100586,1869.7114133082,17.7987718283,719.8160005857,0.3400000000,74.2465610439,206.5691974141,74.0841015408,29.0305769346,0.3400000000,75.5542974564,126.5044514342,75.4548427877,29.1286761177,74.2465610439,0.3400000000,16.6374210378,-9.3406846834,74.2465610439,66.8926743932,3.1152581309,24.0436300418,20.3612225737,-46.9388681625,95.1173329616,0.2266000000,74.2465610439,76.1433773488,50.0834243887,1607.8679206657,11.4278551556,719.8160005857,0.2266000000,74.2465610439,75.2436124453,31.2233635320,845.0628825085,13.9386655701,377.2511213577,2.4746995322,6.7554869860,719.8160005857,4.5277250092,2.5394150368,1.9883099725,0.0362786290,2.5031364078,78.1933135272,78.1933135272,77.1142897194,55.0846699090,77.1142897194,76.7995698361,77.4116199218,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,10.2567941393,49.4372982761,34.9206243619,45.6478749828,23.1321250172,57.2727445900,111.3000000000,33.1123394778,0.5000000000,74.2465610439,2.5394150368,78.1933135272,3.0394150368,77.5440516732,2.1869988418,26.2439861010,66.5392299561,745.0373587617,5.1193161960,1746.2546261414,11.4179610527,0.3338803601,2.1004370192,2.7953407392,17.5854523724,65.3020858488,19.8704892360,0.0019338716,0.0055511239,2.0816004147,0.0097619913,458.1209212901,946.7929357464,51.3276909530,5.5650000000,616.7999998800,1.5460841439,25.0000000000,1105.3303621879,0.0083873589,5.9642610531,43.5998602795
20160.0000000000,600.0000000000,77.5213410420,37.3265174161,30.0527874275,70.2368199807,56.6866699951,55.1719695378,53.5462008865,51.4089979713,50.9329909683,3.0795990985,3.2503195798,3.0795990985,2.4316765753,31.5145284155,2082.5306382118,26989.5970712251,1547.4919724228,20055.4959625994,4.0873774813,74.3082451719,568.4854715845,173.8617437150,568.4854715845,31.5145284155,600.0000000000,3.2503195798,37.3265174161,3.0795990985,36.6753258520,4442.0168384078,99.2092157203,600.0000000000,36.6753258520,30.0527874275,31.9110757481,3.0795990985,4906.6904279223,99.7499836482,600.0000000000,77.5395991842,77.1101391925,70.2368199807,77.5213410420,3.0795990985,74.0237876208,75.4488637316,21.1750722862,1812.2891870660,17.8632012006,713.2164503680,0.3400000000,74.1860483441,206.3129494103,74.0237876208,29.0261437514,0.3400000000,75.4488637316,126.2380996150,75.3496156302,29.1209730455,74.1860483441,0.3400000000,16.5886905271,-9.3601327443,74.1860483441,66.8166956787,3.0879755285,24.0535949413,20.4697765570,-47.2661344150,95.6987851063,0.2266000000,74.1860483441,76.0584186029,49.8944218833,1587.1143021071,11.4837653098,713.2164503680,0.2266000000,74.1860483441,75.1635237916,30.8929728361,828.4549536735,13.9447427375,373.9553088610,2.4878453302,6.7847719093,713.2164503680,4.5277217418,2.5412013277,1.9865204141,0.0349857328,2.5062155949,78.1994349090,78.1994349090,77.1101391925,55.0676374350,77.1101391925,76.8066712745,77.4177409360,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,10.3617212203,49.7981323091,34.9206243619,45.6478749828,23.1321250172,57.2727445900,112.0000000000,33.3205931852,0.5000000000,74.1860483441,2.5412013277,78.1994349090,3.0412013277,77.5395991842,2.1826925713,26.1923108556,66.0867774597,736.5562140275,5.1452432167,1730.9654186689,11.4788109434,0.3316100452,2.1120829034,2.7763330216,17.6829550068,65.3160638497,19.8518469625,0.0019373085,0.0055528106,2.0848487487,0.0097885217,458.2663143555,952.2796518650,51.3287958046,5.6000000000,616.7999998800,1.5489882494,25.0000000000,1111.8424250354,0.0084093455,5.9908109438,43.8089795305
20286.0000000000,600.0000000000,77.5168684619,37.3268068608,30.0527324134,70.2318987080,56.6845891283,55.1693093107,53.5429198198,51.4063518644,50.9304886275,3.0949388965,3.2664413121,3.0949388965,2.4307574790,31.5026169273,2081.9016614815,26981.4455328000,1546.6590842644,20044.7017320672,4.0856545829,74.2906887909,568.4973830727,174.9645422569,568.4973830727,31.5026169273,600.0000000000,3.2664413121,37.3268068608,3.0949388965,36.6758505778,4441.5682230848,99.2101019520,600.0000000000,36.6758505778,30.0527324134,31.9108827248,3.0949388965,4906.1175695060,99.7503077737,600.0000000000,77.5351039978,77.1059498712,70.2318987080,77.5168684619,3.0949388965,73.9626017343,75.3419263850,20.6888988114,1754.0656537986,17.9256066606,706.5244948449,0.3400000000,74.1246608039,206.0530000700,73.9626017343,29.0216457642,0.3400000000,75.3419263850,125.9679550573,75.2428877963,29.1131580027,74.1246608039,0.3400000000,16.5392879379,-9.3798390209,74.1246608039,66.7396356902,3.0602865961,24.0636981797,20.5773684851,-47.5940859054,96.2785198266,0.2266000000,74.1246608039,75.9722417061,49.6991644417,1566.0699964908,11.5389439600,706.5244948449,0.2266000000,74.1246608039,75.0822897529,30.5517903774,811.6181186882,13.9509062011,370.6103015580,2.5008749075,6.8134715170,706.5244948449,4.5277183755,2.5430163310,1.9847020445,0.0336790316,2.5093372994,78.2056547828,78.2056547828,77.1059498712,55.0529306234,77.1059498712,76.8138855526,77.4239604309,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,10.4682108225,50.1626663550,34.9206243619,45.6478749828,23.1321250172,57.2727445900,112.7000000000,33.5288468926,0.5000000000,74.1246608039,2.5430163310,78.2056547828,3.0430163310,77.5351039978,2.1783056258,26.1396675096,65.6262535930,727.9687570073,5.1708715200,1715.4484488235,11.5391216961,0.3292992298,2.1236486135,2.7569862223,17.7797864008,65.3304803978,19.8332461960,0.0019407377,0.0055544938,2.0880891076,0.0098150428,458.4113890254,957.7612248645,51.3298985738,5.6350000000,616.7999998800,1.5518868814,25.0000000000,1118.3495829910,0.0084313210,6.0168216965,44.0174741072
20412.0000000000,600.0000000000,77.5123519429,37.3270939521,30.0526773808,70.2269358531,56.6824856447,55.1666256577,53.5396144713,51.4036838528,50.9279649275,3.1102966670,3.2825810311,3.1102966670,2.4298342961,31.4906524771,2081.2702981402,26973.2630638974,1545.8235315681,20033.8729691230,4.0839263277,74.2730789436,568.5093475229,176.0669229660,568.5093475229,31.4906524771,600.0000000000,3.2825810311,37.3270939521,3.1102966670,36.6763744758,4441.1182773930,99.2109882243,600.0000000000,36.6763744758,30.0526773808,31.9106891292,3.1102966670,4905.5422065629,99.7506324963,600.0000000000,77.5305648201,77.1017203741,70.2269358531,77.5123519429,3.1102966670,73.9005431869,75.2334846816,20.1865520850,1695.0408793543,17.9859601638,699.7401340163,0.3400000000,74.0623977270,205.7893465893,73.9005431869,29.0170828904,0.3400000000,75.2334846816,125.6940161620,75.1346585521,29.1052308413,74.0623977270,0.3400000000,16.4892138549,-9.3998030864,74.0623977270,66.6614940260,3.0321903220,24.0739396959,20.6839841184,-47.9227316640,96.8565136103,0.2266000000,74.0623977270,75.8848459049,49.4973948236,1544.7349904542,11.5933809319,699.7401340163,0.2266000000,74.0623977270,74.9999097685,30.1993768100,794.5525207054,13.9571559846,367.2159706869,2.5137865399,6.8415778000,699.7401340163,4.5277149156,2.5448594869,1.9828554287,0.0323580074,2.5125014795,78.2119712221,78.2119712221,77.1017203741,55.0404565828,77.1017203741,76.8212103734,77.4302764808,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,10.5762615804,50.5309550781,34.9206243619,45.6478749828,23.1321250172,57.2727445900,113.4000000000,33.7371006000,0.5000000000,74.0623977270,2.5448594869,78.2119712221,3.0448594869,77.5305648201,2.1738368990,26.0860427879,65.1575695166,719.2757542297,5.1961973982,1699.7031463647,11.5988853289,0.3269474682,2.1351327242,2.7372966092,17.8759346211,65.3453320072,19.8146868018,0.0019441593,0.0055561735,2.0913215234,0.0098415547,458.5561463170,963.2376661901,51.3309992668,5.6700000000,616.7999998800,1.5547800562,25.0000000000,1124.8518576702,0.0084532852,6.0422853293,44.2253397080
20538.0000000000,600.0000000000,77.5077901098,37.3273785503,30.0526223299,70.2219301844,56.6803588048,55.1639178540,53.5362841330,51.4009932876,50.9254192331,3.1256723078,3.2987386163,3.1256723078,2.4289069344,31.4786338698,2080.6364884484,26965.0488902917,1544.9852601438,20023.0089714637,4.0821926428,74.2554150483,568.5213661302,177.1688839675,568.5213661302,31.4786338698,600.0000000000,3.2987386163,37.3273785503,3.1256723078,36.6768974991,4440.6669767931,99.2118745287,600.0000000000,36.6768974991,30.0526223299,31.9104949506,3.1256723078,4904.9642492120,99.7509577940,600.0000000000,77.5259802773,77.0974492382,70.2219301844,77.5077901098,3.1256723078,73.8376111897,75.1235377970,19.6673569316,1635.2149393136,18.0442336679,692.8633678823,0.3400000000,73.9992583217,205.5219857638,73.8376111897,29.0124550399,0.3400000000,75.1235377970,125.4162811100,75.0249270752,29.0971914053,73.9992583217,0.3400000000,16.4384688467,-9.4200244843,73.9992583217,66.5822702111,3.0036856814,24.0843194312,20.7896091820,-48.2520807052,97.4327429650,0.2266000000,73.9992583217,75.7962303511,49.2888406165,1523.1092720406,11.6470660508,692.8633678823,0.2266000000,73.9992583217,74.9163831864,29.8352668555,777.2583066675,13.9634921170,363.7721858016,2.5265784987,6.8690827540,692.8633678823,4.5277113679,2.5467302154,1.9809811525,0.0310221149,2.5157081005,78.2183822315,78.2183822315,77.0974492382,55.0300933267,77.0974492382,76.8286433604,77.4366870908,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,10.6858721482,50.9030530948,34.9206243619,45.6478749828,23.1321250172,57.2727445900,114.1000000000,33.9453543074,0.5000000000,73.9992583217,2.5467302154,78.2183822315,3.0467302154,77.5259802773,2.1692852456,26.0314229476,64.6806337468,710.4780045455,5.2212171714,1683.7289335859,11.6580938401,0.3245543012,2.1465337942,2.7172603391,17.9713876016,65.3606150568,19.7961686452,0.0019475734,0.0055578496,2.0945460275,0.0098680574,458.7005872462,968.7089872497,51.3320978899,5.7050000000,616.7999998800,1.5576677902,25.0000000000,1131.3492707430,0.0084752380,6.0671938406,44.4325720337
20664.0000000000,600.0000000000,77.5031815337,37.3276605101,30.0525672608,70.2168804211,56.6782078396,55.1611851464,53.5329280688,51.3982794942,50.9228508839,3.1410657158,3.3149139460,3.1410657158,2.4279752980,31.4665598619,2080.0001702012,26956.8022058080,1544.1442135371,20012.1090074407,4.0804534523,74.2376964992,568.5334401381,178.2704233443,568.5334401381,31.4665598619,600.0000000000,3.3149139460,37.3276605101,3.1410657158,36.6774195929,4440.2142912630,99.2127608567,600.0000000000,36.6774195929,30.0525672608,31.9103001762,3.1410657158,4904.3836038261,99.7512836446,600.0000000000,77.5213489416,77.0931349451,70.2168804211,77.5031815337,3.1410657158,73.7738048678,75.0120848264,19.1305977716,1574.5879183230,18.1003991337,685.8941964429,0.3400000000,73.9352417101,205.2509140269,73.7738048678,29.0077621157,0.3400000000,75.0120848264,125.1347478831,74.9136924626,29.0890395309,73.9352417101,0.3400000000,16.3870534688,-9.4405027320,73.9352417101,66.5019637045,2.9747716358,24.0948373286,20.8942293647,-48.5821420274,98.0071844183,0.2266000000,73.9352417101,75.7063941113,49.0732131109,1501.1928304806,11.6999891415,685.8941964429,0.2266000000,73.9352417101,74.8317092721,29.4589673871,759.7356271278,13.9699146322,360.2788147502,2.5392490508,6.8959783803,685.8941964429,4.5277077383,2.5486279247,1.9790798137,0.0296707902,2.5189571344,78.2248857734,78.2248857734,77.0931349451,55.0216896896,77.0931349451,76.8361820899,77.4431902242,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,10.7970412338,51.2790149756,34.9206243619,45.6478749828,23.1321250172,57.2727445900,114.8000000000,34.1536080148,0.5000000000,73.9352417101,2.5486279247,78.2248857734,3.0486279247,77.5213489416,2.1646494798,25.9757937573,64.1953520599,701.5763405399,5.2459271879,1667.5252252854,11.7167392076,0.3221192562,2.1578503661,2.6968734534,18.0661331399,65.3763257825,19.7776915917,0.0019509798,0.0055595222,2.0977626515,0.0098945507,458.8447128277,974.1751994145,51.3331944493,5.7400000000,616.7999998800,1.5605500999,25.0000000000,1137.8418439365,0.0084971793,6.0915392080,44.6391667917
20790.0000000000,600.0000000000,77.4985247625,37.3279396839,30.0525121736,70.2117852627,56.6760319683,55.1584267697,53.5295455309,51.3955417874,50.9202592091,3.1564767880,3.3311068981,3.1564767880,2.4270392894,31.4544291910,2079.3612802054,26948.5221914620,1543.3003344107,20001.1723339626,4.0787086789,74.2199226802,568.5455708090,179.3715391350,568.5455708090,31.4544291910,600.0000000000,3.3311068981,37.3279396839,3.1564767880,36.6779406946,4439.7601857526,99.2136471999,600.0000000000,36.6779406946,30.0525121736,31.9101047907,3.1564767880,4903.8001752025,99.7516100263,600.0000000000,77.5166693622,77.0887759538,70.2117852627,77.4985247625,3.1564767880,73.7091232728,74.8991247957,18.5755155817,1513.1599085442,18.1544285249,678.8326196980,0.3400000000,73.8703469408,204.9761275020,73.7091232728,29.0030040148,0.3400000000,74.8991247957,124.8494142929,74.8009537418,29.0807750476,73.8703469408,0.3400000000,16.3349682674,-9.4612373238,73.8703469408,66.4205739084,2.9454471338,24.1054933322,20.9978303190,-48.9129246113,98.5798145168,0.2266000000,73.8703469408,75.6153361784,48.8502060761,1478.9856560084,11.7521400286,678.8326196980,0.2266000000,73.8703469408,74.7458872206,29.0699553373,741.9846359989,13.9764235680,356.7357236489,2.5517964584,6.9222566851,678.8326196980,4.5277040328,2.5505520201,1.9771520128,0.0283034610,2.5222485591,78.2314798018,78.2314798018,77.0887759538,55.0150666524,77.0887759538,76.8438241292,77.4497838355,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,10.9097676390,51.6588952471,34.9206243619,45.6478749828,23.1321250172,57.2727445900,115.5000000000,34.3618617222,0.5000000000,73.8703469408,2.5505520201,78.2314798018,3.0505520201,77.5166693622,2.1599283728,25.9191404734,63.7016273909,692.5716300167,5.2703238260,1651.0914287292,11.7748133884,0.3196418459,2.1690809656,2.6761318747,18.1601588929,65.3924602685,19.7592555070,0.0019543788,0.0055611913,2.1009714269,0.0099210349,458.9885240751,979.6363140180,51.3342889512,5.7750000000,616.7999998800,1.5634270015,25.0000000000,1144.3295990373,0.0085191092,6.1153133889,44.8451197004
20916.0000000000,600.0000000000,77.4938183596,37.3282159251,30.0524570685,70.2066434221,56.6738304176,55.1556419668,53.5261357795,51.3927794893,50.9176435450,3.1719054205,3.3473173497,3.1719054205,2.4260988124,31.4422406092,2078.7197560393,26940.2080382691,1542.4535661890,19990.1982178089,4.0769582464,74.2020929809,568.5577593908,180.4722293343,568.5577593908,31.4422406092,600.0000000000,3.3473173497,37.3282159251,3.1719054205,36.6784607347,4439.3046208086,99.2145335497,600.0000000000,36.6784607347,30.0524570685,31.9099087773,3.1719054205,4903.2138691538,99.7519369172,600.0000000000,77.5119401037,77.0843707397,70.2066434221,77.4938183596,3.1719054205,73.6435653989,74.7846566758,18.0013045756,1450.9310079878,18.2062938087,671.6786376477,0.3400000000,73.8045730047,204.6976220719,73.6435653989,28.9981806296,0.3400000000,74.7846566758,124.5602780174,74.6867098861,29.0723977792,73.8045730047,0.3400000000,16.2822137841,-9.4822277366,73.8045730047,66.3381001808,2.9157111104,24.1162873875,21.1003976601,-49.2444374199,99.1506098263,0.2266000000,73.8045730047,75.5230554880,48.6194944170,1456.4877394809,11.8035085363,671.6786376477,0.2266000000,73.8045730047,74.6589161724,28.6676754124,724.0054902229,13.9830189656,353.1427768514,2.5642189787,6.9479096804,671.6786376477,4.5277002573,2.5525019160,1.9751983413,0.0269195593,2.5255823566,78.2381623008,78.2381623008,77.0843707397,55.0100205042,77.0843707397,76.8515670824,77.4564659096,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,11.0240503051,52.0427483963,34.9206243619,45.6478749828,23.1321250172,57.2727445900,116.2000000000,34.5701154296,0.5000000000,73.8045730047,2.5525019160,78.2381623008,3.0525019160,77.5119401037,2.1551206514,25.8614478163,63.1993597271,683.4647775587,5.2944034948,1634.4269436059,11.8323083191,0.3171215687,2.1802241011,2.6550314011,18.2534523725,65.4090144385,19.7408602569,0.0019577703,0.0055628569,2.1041723848,0.0099475097,459.1320220010,985.0923423569,51.3353814018,5.8100000000,616.7999998800,1.5662985114,25.0000000000,1150.8125578962,0.0085410274,6.1385083196,45.0504264966
21042.0000000000,600.0000000000,77.4890609462,37.3284890930,30.0524019453,70.2014536648,56.6716024457,55.1528300110,53.5226981052,51.3899919493,50.9150032549,3.1873515091,3.3635451777,3.1873515091,2.4251537749,31.4299929226,2078.0755380516,26931.8589731489,1541.6038549241,19979.1859598168,4.0752020822,74.1842068152,568.5700070774,181.5724918941,568.5700070774,31.4299929226,600.0000000000,3.3635451777,37.3284890930,3.1873515091,36.6789796385,4438.8475533867,99.2154198977,600.0000000000,36.6789796385,30.0524019453,31.9097121175,3.1873515091,4902.6245954551,99.7522642964,600.0000000000,77.5071597886,77.0799178394,70.2014536648,77.4890609462,3.1873515091,73.5771302032,74.6686794019,17.4071085760,1387.9013186712,18.2559669556,664.4322502919,0.3400000000,73.7379188554,204.4153934640,73.5771302032,28.9932918490,0.3400000000,74.6686794019,124.2673366492,74.5709598325,29.0639075448,73.7379188554,0.3400000000,16.2287905625,-9.5034734355,73.7379188554,66.2545418505,2.8855624870,24.1272194399,21.2019169656,-49.5766893975,99.7195469315,0.2266000000,73.7379188554,75.4295509377,48.3807327098,1433.6990720899,11.8540844884,664.4322502919,0.2266000000,73.7379188554,74.5707952331,28.2515375907,705.7983493556,13.9897008679,349.4998369136,2.5765148645,6.9729293835,664.4322502919,4.5276964173,2.5544770482,1.9732193691,0.0255185358,2.5289585124,78.2449313290,78.2449313290,77.0799178394,55.0063282274,77.0799178394,76.8594086407,77.4632345055,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,11.1398883613,52.4306288765,34.9206243619,45.6478749828,23.1321250172,57.2727445900,116.9000000000,34.7783691370,0.5000000000,73.7379188554,2.5544770482,78.2449313290,3.0544770482,77.5071597886,2.1502249953,25.8026999441,62.6884459952,674.2567261702,5.3181626360,1617.5311619732,11.8892159148,0.3145579072,2.1912782631,2.6335677026,18.3460009415,65.4259840462,19.7225057075,0.0019611542,0.0055645190,2.1073655565,0.0099739754,459.2752076167,990.5432956911,51.3364718074,5.8450000000,616.7999998800,1.5691646461,25.0000000000,1157.2907424334,0.0085629339,6.1611159153,45.2550829425
